,,,"Local.Kepware.KEPServerEX_HDA.V6.OPC.RN41.D5101",,,"Local.Kepware.KEPServerEX_HDA.V6.OPC.RN41.D5139",,,"Local.Kepware.KEPServerEX_HDA.V6.OPC.RN41.D5140",,
"Timestamp","2018/8/30  上午 09:58:20",262336,80.00,"Interval Value",262336,2.81,"Interval Value",262336,48.13,"Interval Value"
"Timestamp","2018/8/30  上午 09:58:50",262336,80.00,"Interval Value",262336,8.34,"Interval Value",262336,45.07,"Interval Value"
"Timestamp","2018/8/30  上午 09:59:20",262336,80.00,"Interval Value",262336,13.80,"Interval Value",262336,42.60,"Interval Value"
"Timestamp","2018/8/30  上午 09:59:50",262336,79.07,"Interval Value",262336,18.87,"Interval Value",262336,40.07,"Interval Value"
"Timestamp","2018/8/30  上午 10:00:20",262336,77.03,"Interval Value",262336,21.97,"Interval Value",262336,38.03,"Interval Value"
"Timestamp","2018/8/30  上午 10:00:50",262336,77.47,"Interval Value",262336,22.00,"Interval Value",262336,36.60,"Interval Value"
"Timestamp","2018/8/30  上午 10:01:20",262336,78.93,"Interval Value",262336,22.00,"Interval Value",262336,35.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:01:50",262336,81.86,"Interval Value",262336,22.00,"Interval Value",262336,34.07,"Interval Value"
"Timestamp","2018/8/30  上午 10:02:20",262336,86.32,"Interval Value",262336,22.00,"Interval Value",262336,33.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:02:50",262336,90.86,"Interval Value",262336,22.00,"Interval Value",262336,33.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:03:20",262336,95.32,"Interval Value",262336,22.00,"Interval Value",262336,33.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:03:50",262336,99.39,"Interval Value",262336,22.00,"Interval Value",262336,32.54,"Interval Value"
"Timestamp","2018/8/30  上午 10:04:20",262336,103.32,"Interval Value",262336,22.00,"Interval Value",262336,32.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:04:50",262336,108.32,"Interval Value",262336,22.00,"Interval Value",262336,32.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:05:20",262336,113.31,"Interval Value",262336,22.00,"Interval Value",262336,32.96,"Interval Value"
"Timestamp","2018/8/30  上午 10:05:50",262336,116.96,"Interval Value",262336,22.00,"Interval Value",262336,33.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:06:20",262336,116.54,"Interval Value",262336,22.96,"Interval Value",262336,33.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:06:50",262336,116.96,"Interval Value",262336,23.96,"Interval Value",262336,33.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:07:20",262336,117.46,"Interval Value",262336,24.46,"Interval Value",262336,33.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:07:50",262336,118.96,"Interval Value",262336,25.00,"Interval Value",262336,33.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:08:20",262336,119.96,"Interval Value",262336,25.00,"Interval Value",262336,33.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:08:50",262336,120.00,"Interval Value",262336,25.00,"Interval Value",262336,33.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:09:20",262336,120.00,"Interval Value",262336,25.46,"Interval Value",262336,32.54,"Interval Value"
"Timestamp","2018/8/30  上午 10:09:50",262336,120.96,"Interval Value",262336,26.00,"Interval Value",262336,32.46,"Interval Value"
"Timestamp","2018/8/30  上午 10:10:20",262336,121.00,"Interval Value",262336,26.00,"Interval Value",262336,33.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:10:50",262336,121.00,"Interval Value",262336,26.00,"Interval Value",262336,33.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:11:20",262336,121.00,"Interval Value",262336,26.00,"Interval Value",262336,33.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:11:50",262336,121.00,"Interval Value",262336,26.00,"Interval Value",262336,33.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:12:20",262336,121.96,"Interval Value",262336,26.00,"Interval Value",262336,33.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:12:50",262336,122.00,"Interval Value",262336,26.00,"Interval Value",262336,33.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:13:20",262336,122.00,"Interval Value",262336,26.00,"Interval Value",262336,33.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:13:50",262336,122.00,"Interval Value",262336,26.00,"Interval Value",262336,33.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:14:20",262336,122.00,"Interval Value",262336,26.00,"Interval Value",262336,31.63,"Interval Value"
"Timestamp","2018/8/30  上午 10:14:50",262336,122.00,"Interval Value",262336,26.00,"Interval Value",262336,32.87,"Interval Value"
"Timestamp","2018/8/30  上午 10:15:20",262336,122.96,"Interval Value",262336,26.00,"Interval Value",262336,33.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:15:50",262336,123.00,"Interval Value",262336,26.00,"Interval Value",262336,33.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:16:20",262336,123.00,"Interval Value",262336,26.00,"Interval Value",262336,33.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:16:50",262336,123.00,"Interval Value",262336,26.00,"Interval Value",262336,33.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:17:20",262336,123.00,"Interval Value",262336,26.00,"Interval Value",262336,32.55,"Interval Value"
"Timestamp","2018/8/30  上午 10:17:50",262336,123.00,"Interval Value",262336,26.00,"Interval Value",262336,32.95,"Interval Value"
"Timestamp","2018/8/30  上午 10:18:20",262336,123.00,"Interval Value",262336,26.00,"Interval Value",262336,31.64,"Interval Value"
"Timestamp","2018/8/30  上午 10:18:50",262336,123.00,"Interval Value",262336,26.00,"Interval Value",262336,31.91,"Interval Value"
"Timestamp","2018/8/30  上午 10:19:20",262336,122.55,"Interval Value",262336,26.00,"Interval Value",262336,32.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:19:50",262336,122.00,"Interval Value",262336,26.00,"Interval Value",262336,32.95,"Interval Value"
"Timestamp","2018/8/30  上午 10:20:20",262336,122.00,"Interval Value",262336,26.00,"Interval Value",262336,32.55,"Interval Value"
"Timestamp","2018/8/30  上午 10:20:50",262336,121.55,"Interval Value",262336,26.00,"Interval Value",262336,32.00,"Interval Value"
